symbol,آریان,آسامید,اوصتا,اونیکس,بتهران,بجهرم,توریل,توریل3,ثتران,ثغرب,جهرم,حآسا3,خصدرا,خودرو,خکاوه,خکرمان,دامون,دی,زبینا,زقیام,زنجان,سامان,شلرد,شپلی,شپلی2,غشهداب,غویتا,فاخر,فبیرا,لکما,مادیرا,موج,میهن,میهن3,نشان,نوین,وآرین,وتعاون,وتعاون3,ورازی,وشهر,ولشرق,ولشرق3,ومعلم,وملل,وپویا,پاداش,کرمان,کیسون,گکوثر
شلرد,0.7317091187463038,0.03157539822865839,0.22702401405502895,-0.8066891910727232,-0.2984619018172846,0.3194668231504818,0.5877586524394892,0.5877586524394892,0.61678142157438,0.7164244757520155,0.4008724604852179,0.39976355664631325,-0.3032874242711273,-0.11015154246226111,0.4976567844501349,0.595205790089617,-0.7084798061796976,0.5315810372334185,0.2979110869304484,0.13519735213365197,0.5594369886511977,0.5578725111549663,1.0,0.6569031734290618,0.6570674716634968,0.2490343075753569,0.20026616638001596,-0.8290202875207355,-0.1116155916388778,0.3768413712457376,0.15015243015621713,-0.1597398801755829,0.520018314893898,0.52001949871163,-0.8313016460182313,0.5264886687950127,0.5083815593310338,0.286481857469814,0.286481857469814,0.25316801693654417,0.5401250491553726,0.5182844428948148,0.5182844428948148,0.2850039023040734,0.5496539579417843,0.3287454734751079,-0.8226844296797466,0.1983374629890194,0.45044694696949406,0.28411628009879847
شپلی,0.5231318664739122,-0.44400459061617087,-0.27334110522691035,-0.46460746152864596,-0.2582435994675507,0.28836725934356394,0.5941875817043899,0.5941875817043899,0.14017842483753612,0.2574199374556294,0.4138169452704448,0.23405476954982163,-0.20414736453089646,0.044705881722309306,0.20782247017155903,0.2374829753046629,-0.09119331838424494,0.24681222695842853,0.2375268364432518,0.3108781039922061,0.5761240728848858,0.5108904819800513,0.6569031734290618,1.0,1.0,0.21502346646039394,0.2698231156056234,-0.6076418617217254,-0.006578434162856694,0.3642375389074956,0.17936214076957038,-0.027871449153757992,0.2963249638952141,0.2963249638952141,-0.7099090335487687,0.4987660312659837,0.34602173836115324,0.46388561452081906,0.46388561452081906,0.28845264016859595,0.11823668558439684,0.5800377461547637,0.5800377461547637,0.2399530596967137,0.5162902673111452,0.27213071025873675,-0.74354611076069,0.23404439943138167,0.38343893483431674,0.1764289685620513
شپلی2,0.5224156563871417,-0.44400459061617087,-0.27334110522691035,-0.46460746152864596,-0.26171650693801346,0.2881742676695606,0.5933789706922757,0.5933789706922757,0.14016851281165804,0.2574199374556294,0.4132117321176155,0.23357494115401034,-0.20414736453089646,0.044683469371453066,0.20782247017155903,0.2374559313581818,-0.09119331838424494,0.24681222695842853,0.23700503864906927,0.31001646919479253,0.5751703324533474,0.5102156425627348,0.6570674716634968,1.0,1.0,0.2146303001968672,0.26929651958694245,-0.6076418617217254,-0.006578434162856694,0.3642375389074956,0.17936214076957038,-0.027871449153757992,0.2963249638952141,0.29616443058685266,-0.7099090335487687,0.4987660312659837,0.345245625743696,0.4632412832903614,0.4632412832903614,0.28845264016859595,0.1182106698865068,0.5794330149324508,0.5794330149324508,0.2399530596967137,0.51544306483046,0.2716113180737341,-0.7438742323040632,0.23336948662833223,0.3827395531752931,0.1764289685620513
غشهداب,0.3927801002648828,-0.368808913774423,-0.2989226582926002,-0.8444022167104944,0.1933670796020781,0.8882031347527887,0.6160285964301606,0.6160285964301606,0.4904520018897054,0.19836232035956589,0.6533071975452872,0.7239104285432663,0.3921004920507221,0.21208376420220051,-0.04747257405002668,0.5038388898773002,-0.7007553168116865,0.4494658041111865,0.7453301893352674,0.6062798164958936,0.490026351269141,0.6689964089608771,0.2490343075753569,0.21502346646039394,0.2146303001968672,1.0,0.6187470593718091,-0.8634072721147568,0.27240098870777013,0.6670888297182607,0.7607539557156459,-0.11845504577566758,0.22605668946906657,0.226021750074445,-0.41830612770357695,0.7200630169278026,0.7528914642259935,0.6035697182072437,0.6035697182072437,0.3106565420482472,0.02788060112281038,0.48106651112020565,0.48106651112020565,0.7973043170976327,0.42464179793684814,0.2702538883769625,-0.4221323150246533,0.6507190791540444,0.6120620466482786,0.6246177253658584
غویتا,0.514612467662152,-0.5826250332819539,-0.49940850611434895,-0.6010588614874978,-0.5556793794840553,0.7848288197942854,0.7514222483006168,0.7514222483006168,0.2734974996189167,0.20148739191796958,0.8895561337374613,0.8902356563569226,0.38473490961366424,0.31070101406589007,-0.3451646584808836,0.4715586005807526,-0.4107199099289648,0.8610065906671523,0.9201668645421205,0.8475389526553324,0.6492127049410521,0.7980528677189862,0.20026616638001596,0.2698231156056234,0.26929651958694245,0.6187470593718091,1.0,-0.5647970826581995,0.31139982132304783,0.9458433623721341,0.9194387223253788,0.2589713606068747,0.02058704382247286,0.020590742344451237,-0.5924391569200967,0.7659211410492515,0.8210203494998082,0.8365058176268645,0.8365058176268645,0.7877238869713203,-0.046245484386491495,0.6199365385226691,0.6199365385226691,0.8542622322118892,0.6937817893808742,0.9075269168829888,-0.6325157517197565,0.9190359875667922,0.8491536647766622,0.8883338283200045
فاخر,-0.884734865888013,0.9674106319229869,0.9999046304453537,0.9997282339032041,-0.7276650775356271,-0.3737499593050093,-0.13719411193689804,-0.13719411193689804,-0.06573882808225257,-0.31850392679058276,-0.8875511838051184,-0.6146807625425302,-0.40849735093144307,0.4593690376819945,-0.8342623719758936,-0.435464978921961,0.991717282151219,-0.8210495920436207,0.26274713593018484,0.5807483146158524,-0.8204700023910408,-0.6790708572643552,-0.8290202875207355,-0.6076418617217254,-0.6076418617217254,-0.8634072721147568,-0.5647970826581995,1.0,-0.8939087343549837,-0.8149772287862089,-0.36212899081250005,0.670363945746178,-0.7601324742046951,-0.7601324742046951,0.9995254079296401,-0.2790642358338471,0.5626764244539614,-0.6226255656742337,-0.6226255656742337,-0.8063217991475565,-0.8416850546676932,-0.8587535994149984,-0.8587535994149984,-0.18185940383811267,-0.791136495666225,-0.49825464491301935,0.9998985625432502,-0.7001539740326488,0.26421276243405645,-0.4873798046284212
فبیرا,0.4174944240883647,-0.3600563783475555,-0.34020946559622794,-0.8675026666077117,0.5254646855397285,0.8253484543995518,0.14392170435344676,0.14392170435344676,0.04521838662106336,-0.027990987244119914,0.2562258430996904,0.2949381726905574,0.2780277932636457,0.06103641403358732,-0.09571102017951241,0.18606430303654667,-0.7555962347243014,0.26843348780995613,0.2676677186002146,0.20733366383110782,0.11512664119614417,0.2941304944448878,-0.1116155916388778,-0.006578434162856694,-0.006578434162856694,0.27240098870777013,0.31139982132304783,-0.8939087343549837,1.0,0.30744733486161857,0.7903863189986522,-0.3184377035720134,0.06000650664957914,0.05973423840835268,-0.18251220159659598,0.33462228718668663,0.196024035021363,0.3228026209770752,0.3228026209770752,0.19314648636803441,0.4545080332320088,0.1583851408300495,0.1583851408300495,0.7749849042999669,0.5150418867478639,0.6911487620124782,-0.1476094186897574,0.3218804086159408,0.2692892531788085,0.2893015317785127
لکما,0.6088839557907005,-0.5834352471833022,-0.49250912379636563,-0.791143630452706,0.26121002282830896,0.8093309339403317,0.8430231265792976,0.8430231265792976,0.45768685414577054,0.40545677195970997,0.922111645882295,0.8733740033561749,0.33894753827103896,0.3586607142009768,-0.11793557801084359,0.4999558836682202,-0.6581152226233508,0.8785112214345859,0.9127993787216465,0.9230749973992882,0.7984714511021855,0.8595979464583676,0.3768413712457376,0.3642375389074956,0.3642375389074956,0.6670888297182607,0.9458433623721341,-0.8149772287862089,0.30744733486161857,1.0,0.9047219103641003,-0.07390828989560622,0.22820724614012183,0.22807864026071192,-0.1645009233478322,0.8472843730826822,0.8833790201823652,0.8977042095184766,0.8977042095184766,0.8324032213236802,0.15390398796245483,0.7197100256873615,0.7197100256873615,0.8826567059533817,0.7569612558489455,0.8940807591458853,-0.1499181516724862,0.9061759775747885,0.9107029679493693,0.8464424967109136
مادیرا,0.44389489576365904,-0.5590958514336839,-0.49149153355836744,-0.41230661237167254,-0.13985302892855833,0.8785383177513604,0.6747477840239463,0.6747477840239463,0.38960107658443777,0.16720579221622475,0.8767089489502583,0.8953787585864684,0.48196159798414645,0.4503098667635469,-0.33744100033166546,0.530236067681937,-0.5123616137956069,0.7890006249297206,0.9156393506243292,0.8314190943796648,0.5432885578584351,0.7607960510212743,0.15015243015621713,0.17936214076957038,0.17936214076957038,0.7607539557156459,0.9194387223253788,-0.36212899081250005,0.7903863189986522,0.9047219103641003,1.0,0.16339270073282425,0.04696279580184044,0.04664811084729193,0.13870518732945047,0.7519098752498392,0.8288090518584169,0.7381385473709704,0.7381385473709704,0.5931922413843527,-0.027293266489694795,0.5599446678914357,0.5599446678914357,0.9095090137450506,0.5477417276704194,0.8371618860717741,0.15029489116360426,0.9320707205709154,0.7910570120728734,0.8934146914419583
موج,-0.6673353181242891,0.6051601193392198,0.6645886150370685,0.6560171888465819,-0.12602429891023165,0.49001842650791105,0.5783766143678813,0.5783766143678813,0.032115770706366974,-0.47845798158948566,-0.298593715904571,0.3058923694833563,0.47271651452104146,0.8959113663021655,-0.3597926081704977,0.25693089282903175,0.6795481146507825,-0.05820380598937175,0.678720338012339,0.8327487031434481,-0.5741876187285946,-0.07495716725314283,-0.1597398801755829,-0.027871449153757992,-0.027871449153757992,-0.11845504577566758,0.2589713606068747,0.670363945746178,-0.3184377035720134,-0.07390828989560622,0.16339270073282425,1.0,-0.023753796825865665,-0.023753796825865665,0.6744215758148213,0.3716613975234944,0.18366114023868488,0.09749103886257621,0.09749103886257621,-0.5851689457380536,-0.3244039304840796,-0.17228929470466406,-0.17228929470466406,0.5269896550885326,0.06715771865060005,0.12570240827583828,0.6634587487952536,-0.030355295264136793,0.861322585698399,0.2538399372947845
میهن,0.1731377188198066,0.3796394106982436,0.4698055413085174,-0.7083902330748028,0.7123843373097044,0.2636226704276162,0.2965468703781172,0.2965468703781172,0.7332475035246724,0.7299839166504829,0.2289561352665449,0.22996253909220693,-0.25998713933861756,-0.04636021647219626,0.774249071798384,0.6370440531129073,-0.47817013644089573,0.19807173327728883,0.16856496766940024,0.04519920332930768,0.24090798167397978,0.24097010024527113,0.520018314893898,0.2963249638952141,0.2963249638952141,0.22605668946906657,0.02058704382247286,-0.7601324742046951,0.06000650664957914,0.22820724614012183,0.04696279580184044,-0.023753796825865665,1.0,1.0,-0.015143262542168889,0.23314132137686427,0.38601730272708956,0.1899844718348914,0.1899844718348914,0.11477629351852452,0.8179629378812685,0.6356288140885319,0.6356288140885319,0.14589772511195556,0.0478179457769393,0.07598127173788503,0.012096581029594487,0.07111886587676479,0.2575890693124151,0.12445725991500517
میهن3,0.17312710534174194,0.3795919035418383,0.46983468816115415,-0.7083902330748028,0.7149622572432189,0.26364576945483076,0.2964941222840139,0.2964941222840139,0.7332514371753822,0.7299374118526042,0.2289215561776313,0.2298331121905554,-0.26025501399670187,-0.04649445489700793,0.774231548610427,0.637033001665821,-0.47817013644089573,0.19807173327728883,0.1685563645999143,0.04519883652654005,0.2408519500627111,0.24095736750551297,0.52001949871163,0.2963249638952141,0.29616443058685266,0.226021750074445,0.020590742344451237,-0.7601324742046951,0.05973423840835268,0.22807864026071192,0.04664811084729193,-0.023753796825865665,1.0,1.0,-0.015143262542168889,0.23305325475221755,0.3859343759228395,0.1899808425089919,0.1899808425089919,0.11465293100977583,0.8179339196625365,0.6356080780724804,0.6356080780724804,0.14554913546369416,0.04786520760510553,0.07608997445396658,0.012802443964144828,0.07105685893689297,0.2575281935772796,0.12445725991500517
نشان,-0.8409814157193027,0.9893589921089606,0.9993879222428802,0.9991256163090089,0.10393666602674015,-0.03421664182010355,-0.5612823580628173,-0.5612823580628173,0.680456664759789,0.2641247276137332,-0.36386959057117363,-0.42030649150307164,-0.3994370406836703,0.3668998868737535,0.011439552486051772,0.26351332953330014,0.9937351589675124,-0.20576653820295437,0.5171678064938873,0.789869516758365,-0.6840803690650811,-0.7074605112402074,-0.8313016460182313,-0.7099090335487687,-0.7099090335487687,-0.41830612770357695,-0.5924391569200967,0.9995254079296401,-0.18251220159659598,-0.1645009233478322,0.13870518732945047,0.6744215758148213,-0.015143262542168889,-0.015143262542168889,1.0,-0.14783933685915093,0.8170019589455613,-0.4824504048276759,-0.4824504048276759,-0.5717054083401304,-0.09734047282762615,-0.17296617985909218,-0.17296617985909218,0.39737524896446075,-0.6024678201846696,0.17463435836490426,0.9967886541087079,-0.0691516577000027,0.5214223281333854,0.32169210448463365
نوین,0.8190232457609002,-0.5088897670365592,-0.358615004529944,-0.20450140914217785,-0.44946967292611795,0.8122690101577124,0.9303979937901747,0.9303979937901747,0.4909748392418865,0.387077943679082,0.8773565105940717,0.7828736549600239,0.10612830380795389,0.09099492597399758,-0.14910902088978686,0.5259820503810342,-0.19790593666329603,0.787451490584619,0.822733611854579,0.8671336331007614,0.9031700949876684,0.9593652975145524,0.5264886687950127,0.4987660312659837,0.4987660312659837,0.7200630169278026,0.7659211410492515,-0.2790642358338471,0.33462228718668663,0.8472843730826822,0.7519098752498392,0.3716613975234944,0.23314132137686427,0.23305325475221755,-0.14783933685915093,1.0,0.9093877341244676,0.9012030871740623,0.9012030871740623,0.7320095629573293,0.12650577581887,0.730945423164348,0.730945423164348,0.825714602747667,0.8626041928155719,0.6967389047879662,-0.1972526817995944,0.7198764827607324,0.9085768763666167,0.6742698708019654
وآرین,0.6562779919791527,-0.32286786208086493,-0.18081119895814154,0.53346129195384,0.28440523562281617,0.8790956739150799,0.8681345141562171,0.8681345141562171,0.7105182674512066,0.5889665838208754,0.880727381129317,0.8166209001108264,0.13352548084619098,0.18179339304009157,0.05905258545185005,0.6809914692362629,0.28390244251001134,0.790490872202486,0.8859012306042727,0.8394729633345015,0.7990005793837517,0.8836071172940335,0.5083815593310338,0.34602173836115324,0.345245625743696,0.7528914642259935,0.8210203494998082,0.5626764244539614,0.196024035021363,0.8833790201823652,0.8288090518584169,0.18366114023868488,0.38601730272708956,0.3859343759228395,0.8170019589455613,0.9093877341244676,1.0,0.8585053031505246,0.8585053031505246,0.678496071695601,0.19822517630041217,0.7933251715615262,0.7933251715615262,0.8764968672529493,0.768709833941778,0.7840058070101723,0.8254126216912422,0.7788424050887485,0.8703133697393155,0.7246156701084231
وتعاون,0.6402043870038422,-0.5741064931735133,-0.4654349679658697,-0.5829921872378493,0.21285566486174876,0.7195492023571814,0.9220958016395304,0.9220958016395304,0.4008112902512019,0.3136468270412597,0.8905216374197318,0.7212204157615895,0.26624695148801697,0.10881335570813085,-0.21495853478476115,0.4733798904235869,-0.350014397019532,0.7891580729382833,0.8224242532169769,0.8876089302383435,0.9067956270673388,0.8927296265630501,0.286481857469814,0.46388561452081906,0.4632412832903614,0.6035697182072437,0.8365058176268645,-0.6226255656742337,0.3228026209770752,0.8977042095184766,0.7381385473709704,0.09749103886257621,0.1899844718348914,0.1899808425089919,-0.4824504048276759,0.9012030871740623,0.8585053031505246,1.0,1.0,0.7983192293179474,0.0731771321652238,0.8047818427330253,0.8047818427330253,0.7569250207653552,0.86917362587135,0.7804455700105966,-0.48715182250415173,0.7959845124048573,0.8901435518092555,0.6260369640925267
وتعاون3,0.6402043870038422,-0.5741064931735133,-0.4654349679658697,-0.5829921872378493,0.21285566486174876,0.7195492023571814,0.9220958016395304,0.9220958016395304,0.4008112902512019,0.3136468270412597,0.8905216374197318,0.7212204157615895,0.26624695148801697,0.10881335570813085,-0.21495853478476115,0.4733798904235869,-0.350014397019532,0.7891580729382833,0.8224242532169769,0.8876089302383435,0.9067956270673388,0.8927296265630501,0.286481857469814,0.46388561452081906,0.4632412832903614,0.6035697182072437,0.8365058176268645,-0.6226255656742337,0.3228026209770752,0.8977042095184766,0.7381385473709704,0.09749103886257621,0.1899844718348914,0.1899808425089919,-0.4824504048276759,0.9012030871740623,0.8585053031505246,1.0,1.0,0.7983192293179474,0.0731771321652238,0.8047818427330253,0.8047818427330253,0.7569250207653552,0.86917362587135,0.7804455700105966,-0.48715182250415173,0.7959845124048573,0.8901435518092555,0.6260369640925267
ورازی,0.5917422013513022,-0.43685230035800493,-0.338194585165978,-0.7669454340959218,-0.11092262540460147,0.5155976163716792,0.757066679450255,0.757066679450255,0.17958864214545014,0.27690069723049116,0.7933880198458312,0.6923349085674846,0.028593617460950717,0.09918214683581598,-0.18342323248886308,0.3058315498838056,-0.6903010051865767,0.9653908128150752,0.7287814614304845,0.7648401965048435,0.759044741888897,0.7190626493544485,0.25316801693654417,0.28845264016859595,0.28845264016859595,0.3106565420482472,0.7877238869713203,-0.8063217991475565,0.19314648636803441,0.8324032213236802,0.5931922413843527,-0.5851689457380536,0.11477629351852452,0.11465293100977583,-0.5717054083401304,0.7320095629573293,0.678496071695601,0.7983192293179474,0.7983192293179474,1.0,0.062359937249982254,0.5786085237019317,0.5786085237019317,0.5716148370660876,0.7084355004469572,0.9001739756839627,-0.5924487845528739,0.7227442243612989,0.8419861450559669,0.6417169938833139
وشهر,0.2136399168871608,0.4128957978671706,0.4509276519607088,-0.8574551055745603,0.6320162641565468,0.10075205872754153,0.19300379278663468,0.19300379278663468,0.6718640186854821,0.7896505797305124,0.07736802338732449,0.14263274413285598,-0.27056092523957276,-0.23159203544224374,0.7803871089391988,0.575122614413619,-0.8460519423221122,0.16473936437427927,0.023394610168332067,-0.1202016468381374,0.18815129170217462,0.17559561803615842,0.5401250491553726,0.11823668558439684,0.1182106698865068,0.02788060112281038,-0.046245484386491495,-0.8416850546676932,0.4545080332320088,0.15390398796245483,-0.027293266489694795,-0.3244039304840796,0.8179629378812685,0.8179339196625365,-0.09734047282762615,0.12650577581887,0.19822517630041217,0.0731771321652238,0.0731771321652238,0.062359937249982254,1.0,0.4402632225785414,0.4402632225785414,0.03635124255785387,0.1387138448871286,0.15691502899870893,-0.04437035832277509,-0.02712310728962429,0.16623506848915323,0.03780279303211889
ولشرق,0.5841491394531848,-0.23241565705451706,-0.07324301629391594,-0.8435128067517113,0.18905619461652248,0.6703203207059268,0.7897215986938279,0.7897215986938279,0.6886131367448903,0.6285333232844976,0.7656767176331578,0.56923784215757,0.011316188776731245,0.055306329734798626,0.28208967791162187,0.68987077873264,-0.6915442848739193,0.6325126647890891,0.6406333726569119,0.67263822889636,0.7684055879281633,0.7806106741746123,0.5182844428948148,0.5800377461547637,0.5794330149324508,0.48106651112020565,0.6199365385226691,-0.8587535994149984,0.1583851408300495,0.7197100256873615,0.5599446678914357,-0.17228929470466406,0.6356288140885319,0.6356080780724804,-0.17296617985909218,0.730945423164348,0.7933251715615262,0.8047818427330253,0.8047818427330253,0.5786085237019317,0.4402632225785414,1.0,1.0,0.6667407028430354,0.6813953772384151,0.7309546021615017,-0.13497337171936855,0.5698726283158548,0.7581839270421762,0.49822929748287403
ولشرق3,0.5841491394531848,-0.23241565705451706,-0.07324301629391594,-0.8435128067517113,0.18905619461652248,0.6703203207059268,0.7897215986938279,0.7897215986938279,0.6886131367448903,0.6285333232844976,0.7656767176331578,0.56923784215757,0.011316188776731245,0.055306329734798626,0.28208967791162187,0.68987077873264,-0.6915442848739193,0.6325126647890891,0.6406333726569119,0.67263822889636,0.7684055879281633,0.7806106741746123,0.5182844428948148,0.5800377461547637,0.5794330149324508,0.48106651112020565,0.6199365385226691,-0.8587535994149984,0.1583851408300495,0.7197100256873615,0.5599446678914357,-0.17228929470466406,0.6356288140885319,0.6356080780724804,-0.17296617985909218,0.730945423164348,0.7933251715615262,0.8047818427330253,0.8047818427330253,0.5786085237019317,0.4402632225785414,1.0,1.0,0.6667407028430354,0.6813953772384151,0.7309546021615017,-0.13497337171936855,0.5698726283158548,0.7581839270421762,0.49822929748287403
ومعلم,0.5512371090209142,-0.4636797294352139,-0.43101563599555964,-0.16852446086872724,0.24224686676853477,0.9126640340295443,0.7244829390901116,0.7244829390901116,0.48185508501478946,0.24781778275924493,0.844278807198384,0.899474302355557,0.30939680081222515,0.25433484107882004,-0.28610120154564767,0.6741555700737826,-0.04161919241482328,0.8090545392263366,0.8999404599393712,0.8244744267277374,0.6539136476614927,0.8584471292098188,0.2850039023040734,0.2399530596967137,0.2399530596967137,0.7973043170976327,0.8542622322118892,-0.18185940383811267,0.7749849042999669,0.8826567059533817,0.9095090137450506,0.5269896550885326,0.14589772511195556,0.14554913546369416,0.39737524896446075,0.825714602747667,0.8764968672529493,0.7569250207653552,0.7569250207653552,0.5716148370660876,0.03635124255785387,0.6667407028430354,0.6667407028430354,1.0,0.6267575225687174,0.7613691435239176,0.3740214853346807,0.8432246590483388,0.8655164012645568,0.8782925475001321
وملل,0.8749590182830059,-0.5369992658180296,-0.4658912013514041,-0.7474757739735488,-0.38285706811573805,0.542403175737788,0.8904483509786183,0.8904483509786183,0.35880589238663174,0.33827422198703305,0.785659338072046,0.5821996280915224,0.11418806588358398,-0.12542107637320377,-0.2523279614072027,0.3431836835190416,-0.5088089730823934,0.7793717639563474,0.6533052646911912,0.7440080186732801,0.9471920054211441,0.9067154451102534,0.5496539579417843,0.5162902673111452,0.51544306483046,0.42464179793684814,0.6937817893808742,-0.791136495666225,0.5150418867478639,0.7569612558489455,0.5477417276704194,0.06715771865060005,0.0478179457769393,0.04786520760510553,-0.6024678201846696,0.8626041928155719,0.768709833941778,0.86917362587135,0.86917362587135,0.7084355004469572,0.1387138448871286,0.6813953772384151,0.6813953772384151,0.6267575225687174,1.0,0.7723737818432953,-0.5915378475974019,0.6137750092972902,0.8551300774095019,0.500657133218254
وپویا,0.6332626352178445,-0.5386038446374829,-0.5307065269780311,-0.5193763071330374,-0.22701290655881418,0.6223496445073213,0.7005355228476601,0.7005355228476601,0.26750732317243847,0.3973534503094806,0.8684220030429975,0.7541221730896958,0.8272706268466692,0.40934772764268595,-0.33091312234773856,0.5316738255027825,-0.5600060875465954,0.8818110494449148,0.7705621249483522,0.7992136438665433,0.6725236117872998,0.7868204555859485,0.3287454734751079,0.27213071025873675,0.2716113180737341,0.2702538883769625,0.9075269168829888,-0.49825464491301935,0.6911487620124782,0.8940807591458853,0.8371618860717741,0.12570240827583828,0.07598127173788503,0.07608997445396658,0.17463435836490426,0.6967389047879662,0.7840058070101723,0.7804455700105966,0.7804455700105966,0.9001739756839627,0.15691502899870893,0.7309546021615017,0.7309546021615017,0.7613691435239176,0.7723737818432953,1.0,0.1849845530786398,0.8476901974797147,0.8651917489210816,0.8088160992285489
پاداش,-0.8093462234607346,0.9849736057906285,0.9944303353083633,0.9998006450052923,0.12933020686699837,-0.06860114160755942,-0.6112105511117703,-0.6112105511117703,0.6920886972996032,0.32073350701414094,-0.36445792470556043,-0.4520772417354649,-0.3525778167086873,0.3628075240256463,0.02838918452033043,0.298716226106779,0.9906039130931508,-0.22209569105245466,0.5178561794027722,0.7778084245811204,-0.6621531737392994,-0.7227834656608998,-0.8226844296797466,-0.74354611076069,-0.7438742323040632,-0.4221323150246533,-0.6325157517197565,0.9998985625432502,-0.1476094186897574,-0.1499181516724862,0.15029489116360426,0.6634587487952536,0.012096581029594487,0.012802443964144828,0.9967886541087079,-0.1972526817995944,0.8254126216912422,-0.48715182250415173,-0.48715182250415173,-0.5924487845528739,-0.04437035832277509,-0.13497337171936855,-0.13497337171936855,0.3740214853346807,-0.5915378475974019,0.1849845530786398,1.0,-0.06513025292152486,0.50511266801092,0.3490519323134306
کرمان,0.40972203715755656,-0.581196159647099,-0.4909843073094309,-0.6987079881358774,-0.3570490922859592,0.7930261546372852,0.7134906081744017,0.7134906081744017,0.3318456953483159,0.2031637889874268,0.8638208970190489,0.8502265135603889,0.48105167303803353,0.49693374753181047,-0.2649045212551649,0.4761141557622107,-0.678919435249016,0.8314378735104833,0.9237130311597939,0.8593530551200498,0.6133901502141549,0.7476428398626731,0.1983374629890194,0.23404439943138167,0.23336948662833223,0.6507190791540444,0.9190359875667922,-0.7001539740326488,0.3218804086159408,0.9061759775747885,0.9320707205709154,-0.030355295264136793,0.07111886587676479,0.07105685893689297,-0.0691516577000027,0.7198764827607324,0.7788424050887485,0.7959845124048573,0.7959845124048573,0.7227442243612989,-0.02712310728962429,0.5698726283158548,0.5698726283158548,0.8432246590483388,0.6137750092972902,0.8476901974797147,-0.06513025292152486,1.0,0.7896935205716206,0.8340677730604176
کیسون,0.7927602775690178,-0.46522608836119783,-0.32139015966600437,0.35538730775036387,0.009353766848268344,0.7762661417182585,0.8713841336798376,0.8713841336798376,0.47878911599966134,0.42870931382612754,0.9035695495541956,0.851753681417344,0.06587866671600047,0.1083247354519943,-0.12067057007105121,0.5750114422172152,0.5784900913008131,0.92211456160066,0.848183687891474,0.8862937018077724,0.8605989700451385,0.9437471281888739,0.45044694696949406,0.38343893483431674,0.3827395531752931,0.6120620466482786,0.8491536647766622,0.26421276243405645,0.2692892531788085,0.9107029679493693,0.7910570120728734,0.861322585698399,0.2575890693124151,0.2575281935772796,0.5214223281333854,0.9085768763666167,0.8703133697393155,0.8901435518092555,0.8901435518092555,0.8419861450559669,0.16623506848915323,0.7581839270421762,0.7581839270421762,0.8655164012645568,0.8551300774095019,0.8651917489210816,0.50511266801092,0.7896935205716206,1.0,0.8087029692046486
گکوثر,0.4464187249753851,-0.4157143413019423,-0.34270200576226517,-0.47079979659302296,0.21012430502450388,0.8073643800688249,0.5509032834076172,0.5509032834076172,0.3675436384865496,0.3043691384409199,0.8013791172176786,0.9698574716580113,0.21444475825583845,0.2924978033084401,-0.18189469935013894,0.5833783917995348,-0.3432817783008045,0.9145448963685513,0.894062648014043,0.7307354840083986,0.4742276360973382,0.7129280746911304,0.28411628009879847,0.1764289685620513,0.1764289685620513,0.6246177253658584,0.8883338283200045,-0.4873798046284212,0.2893015317785127,0.8464424967109136,0.8934146914419583,0.2538399372947845,0.12445725991500517,0.12445725991500517,0.32169210448463365,0.6742698708019654,0.7246156701084231,0.6260369640925267,0.6260369640925267,0.6417169938833139,0.03780279303211889,0.49822929748287403,0.49822929748287403,0.8782925475001321,0.500657133218254,0.8088160992285489,0.3490519323134306,0.8340677730604176,0.8087029692046486,1.0
